,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
468,debate,,sharpen, The debate sharpened .,2,1,debate has property important. debate is at location debate. debate is used for debate. sharpen desires be satisfy. sharpen is at location drawer. sharpen is used for sharpen knife.  The debate sharpened .,31
469,vision,,sharpen, This drug will sharpen your vision .,3,1,vision has property very important. vision is at location movie. vision is used for see. sharpen desires be satisfy. sharpen is at location drawer. sharpen is used for sharpen knife.  This drug will sharpen your vision .,33
470,image,,shed, He shed his image as a pushy boss .,1,1,image has property abstract. image is at location newspaper. image is used for illustrate. shed desires light. shed is at location garage. shed is used for store tool.  He shed his image as a pushy boss .,29
471,tear,,shed, She shed a lot of tears when this happened .,1,0,tear has property painful. tear is at location your eye. tear is used for cry. shed desires light. shed is at location garage. shed is used for store tool.  She shed a lot of tears when this happened .,30
472,dog,,shed, Our dog sheds every Spring .,2,0,dog has property friendly. dog is at location your house. dog is used for protect. shed desires light. shed is at location garage. shed is used for store tool.  Our dog sheds every Spring .,31
473,career,,shipwreck, You have shipwrecked my career .,2,1,career has property important. career is at location university. career is used for get job. shipwreck desires treasure. shipwreck is at location sea. shipwreck is used for ship.  You have shipwrecked my career .,30
474,vessel,,shipwreck, The vessel was shipwrecked .,3,0,vessel has property big. vessel is at location water. vessel is used for ship. shipwreck desires treasure. shipwreck is at location sea. shipwreck is used for ship.  The vessel was shipwrecked .,30
475,praise,,shower, He was showered with praise .,2,1,praise has property good. praise is at location church. praise is used for show compassion. shower desires be clean. shower is at location bathroom. shower is used for clean yourself.  He was showered with praise .,32
476,meteor,,shower, Meteors showered down over half of Australia .,1,0,meteor has property large. meteor is at location space. meteor is used for travel across solar system. shower desires be clean. shower is at location bathroom. shower is used for clean yourself.  Meteors showered down over half of Australia .,33
477,present,,shower, He showered her with presents .,1,1,present has property fun. present is at location box. present is used for give to someone. shower desires be clean. shower is at location bathroom. shower is used for clean yourself.  He showered her with presents .,32
478,soldier,,sift, The soldiers sifted through the woods .,2,1,soldier has property dangerous. soldier is at location war. soldier is used for fight. sift desires find something. sift is at location table. sift is used for make clothe.  The soldiers sifted through the woods .,31
479,information,,sift, He sifted the information .,1,1,information has property useful. information is at location newspaper. information is used for learn. sift desires find something. sift is at location table. sift is used for make clothe.  He sifted the information .,30
480,candidate,,sift, They sifted through the job candidates .,1,1,candidate has property elect. candidate is at location conference. candidate is used for elect. sift desires find something. sift is at location table. sift is used for make clothe.  They sifted through the job candidates .,30
